,Category,Claim,Debunk_Date,Label,Source,Keywords,bow
1102,Conspiracy theories,the simpsons predicted the new coronavirus outbreak   ,2/27/2020,False,PolitiFact,"['simpson', 'predicted', 'coronavirus', 'outbreak']","{'predict': 1, 'outbreak': 1}"
1103,Community spread and impact,people queue in singapore for halal food   ,2/18/2020,False,AFP,"['people', 'queue', 'singapore', 'halal', 'food']",{'food': 1}
1104,"Public authority actions, policy, and communications",in japan  if the new coronavirus test is negative  the cost is        yen  if positive  the state will bear the cost   ,2/19/2020,False,BuzzFeed Japan,"['japan', 'coronavirus', 'test', 'negative', 'cost', 'positive', 'state', 'bear', 'cost']","{'test': 1, 'posit': 1, 'state': 1, 'japan': 1, 'cost': 2}"
1105,"Public authority actions, policy, and communications",chinese police kill a woman escaping a covid    quarantine in china   ,2/19/2020,False,France 24 Observers,"['chinese', 'police', 'kill', 'woman', 'escaping', 'covid', 'quarantine', 'china']","{'china': 1, 'quarantin': 1, 'chines': 1, 'kill': 1, 'polic': 1, 'woman': 1, 'escap': 1}"
1106,Conspiracy theories,coronavirus is a biological warfare weapon   ,2/19/2020,False,LeadStories,"['coronavirus', 'biological', 'warfare', 'weapon']","{'biolog': 1, 'weapon': 1}"
1107,Community spread and impact,chinese are converting to islam after realizing that no muslim was affected by covid    in the country   ,2/19/2020,False,Newschecker,"['chinese', 'converting', 'islam', 'realizing', 'muslim', 'affected', 'covid', 'country']","{'chines': 1, 'muslim': 1, 'countri': 1, 'convert': 1, 'islam': 1, 'affect': 1, 'realiz': 1}"
1108,Conspiracy theories,the      book  end of days  predicted the current coronavirus outbreak   ,2/26/2020,False,PolitiFact,"['book', 'predicted', 'current', 'coronavirus', 'outbreak']","{'current': 1, 'predict': 1, 'outbreak': 1, 'book': 1}"
1109,Medical advice and self-treatments,this coronavirus infected patient reached to dr  vinod kumar but he wasn t given the treatment  he was later referred to bhagalpur  it further states that one should avoid meat and fish for   months and wear mask to protect yourself from coronavirus   ,2/19/2020,False,Vishvas News,"['coronavirus', 'infected', 'patient', 'reached', 'vinod', 'kumar', 'given', 'treatment', 'later', 'referred', 'bhagalpur', 'state', 'avoid', 'meat', 'fish', 'month', 'wear', 'mask', 'protect', 'coronavirus']","{'infect': 1, 'mask': 1, 'patient': 1, 'treatment': 1, 'state': 1, 'refer': 1, 'month': 1, 'avoid': 1, 'wear': 1, 'protect': 1, 'meat': 1}"
1110,Conspiracy theories,a video says  the coronavirus was invented and patented in the usa and then planted in china    ,3/10/2020,False,PolitiFact,"['coronavirus', 'invented', 'patented', 'planted', 'china']","{'china': 1, 'patent': 1, 'invent': 1}"
1111,"Vaccines, medical treatments, and tests",india has developed a treatment for coronavirus   ,2/19/2020,False,India Today,"['india', 'developed', 'treatment', 'coronavirus']","{'develop': 1, 'treatment': 1, 'india': 1}"
1112,Conspiracy theories,studies show the coronavirus was engineered to be a bioweapon   ,3/27/2020,False,LeadStories,"['study', 'show', 'coronavirus', 'engineered', 'bioweapon']","{'bioweapon': 1, 'studi': 1}"
1113,"Public preparedness, protests, and civil disobedience",an australian couple ordered wine by drone on a princess cruise ship   ,2/17/2020,False,AFP,"['australian', 'couple', 'ordered', 'wine', 'drone', 'princess', 'cruise', 'ship']","{'order': 1, 'australian': 1, 'coupl': 1}"
1114,Community spread and impact,this map shows the global spread of covid      ,2/18/2020,False,AFP,"['show', 'global', 'spread', 'covid']","{'spread': 1, 'global': 1}"
1115,Medical advice and self-treatments,drinking alcohol kills the coronavirus   ,2/19/2020,False,BOOM FactCheck,"['drinking', 'alcohol', 'kill', 'coronavirus']","{'alcohol': 1, 'kill': 1, 'drink': 1}"
1116,"Public authority actions, policy, and communications",data shows a massive release of sulfur dioxide gas near wuhan   ,2/18/2020,False,LeadStories,"['data', 'show', 'massive', 'release', 'sulfur', 'dioxide', 'near', 'wuhan']","{'wuhan': 1, 'data': 1, 'releas': 1, 'dioxid': 1}"
1117,Virus transmission,popping bubble wrap exposes people to coronavirus   ,2/18/2020,False,LeadStories,"['popping', 'bubble', 'wrap', 'expose', 'people', 'coronavirus']",{}
1118,"Vaccines, medical treatments, and tests",covid    is the name of the vaccine against the novel coronavirus   ,2/18/2020,False,PesaCheck,"['covid', 'name', 'vaccine', 'novel', 'coronavirus']","{'vaccin': 1, 'name': 1}"
1119,Community spread and impact,   million chinese people converted to islam after it was proven that the coronavirus does not affect muslims   ,2/25/2020,False,PolitiFact,"['million', 'chinese', 'people', 'converted', 'islam', 'proven', 'coronavirus', 'affect', 'muslim']","{'chines': 1, 'muslim': 1, 'million': 1, 'convert': 1, 'islam': 1, 'affect': 1}"
1120,Medical advice and self-treatments,taking a hot bath is an effective remedy against covid      ,3/23/2020,False,AFP,"['taking', 'bath', 'effective', 'remedy', 'covid']","{'effect': 1, 'take': 1}"
1121,Community spread and impact,a video claims to show an eid prayer in china in december        ,2/14/2020,False,AFP,"['claim', 'show', 'prayer', 'china', 'december']",{'china': 1}
1122,"Public preparedness, protests, and civil disobedience",video shows quarantined people in a building in shanghai   ,2/17/2020,False,AFP,"['show', 'quarantined', 'people', 'building', 'shanghai']","{'quarantin': 1, 'build': 1}"
1123,"Vaccines, medical treatments, and tests",thailand cures covid    with anti hiv drugs   ,2/17/2020,False,AFP,"['thailand', 'cure', 'covid', 'anti', 'drug']","{'anti': 1, 'cure': 1, 'thailand': 1, 'drug': 1}"
1124,Community spread and impact,there is a covid    case in east indian state   ,2/14/2020,False,AFP,"['covid', 'case', 'east', 'indian', 'state']","{'case': 1, 'state': 1, 'indian': 1}"
1125,Community spread and impact,there is a covid    case in ethiopia   ,2/14/2020,False,AFP,"['covid', 'case', 'ethiopia']",{'case': 1}
1126,"Vaccines, medical treatments, and tests",cuban medicine cures covid      ,2/17/2020,False,Ecuador Chequea,"['cuban', 'medicine', 'cure', 'covid']","{'cure': 1, 'medicin': 1}"
1127,Community spread and impact,bus driver in china vomits blood after becoming unconscious behind the wheel   ,2/17/2020,False,FactCrescendo,"['driver', 'china', 'vomit', 'blood', 'becoming', 'unconscious', 'behind', 'wheel']","{'china': 1, 'blood': 1, 'behind': 1, 'driver': 1}"
1128,Conspiracy theories,a video shows a massive explosion in wuhan  china  to control the spread of coronavirus   ,2/17/2020,False,FactCrescendo,"['show', 'massive', 'explosion', 'wuhan', 'china', 'control', 'spread', 'coronavirus']","{'china': 1, 'wuhan': 1, 'spread': 1, 'control': 1}"
1129,Medical advice and self-treatments,latest research by chinese scientists said coronavirus will render most male patients infertile   ,2/17/2020,False,LeadStories,"['latest', 'research', 'chinese', 'scientist', 'said', 'coronavirus', 'render', 'male', 'patient', 'infertile']","{'patient': 1, 'chines': 1, 'said': 1, 'scientist': 1, 'research': 1}"
1130,Medical advice and self-treatments,an  official  mask to combat the novel coronavirus was released   ,2/24/2020,False,Rappler,"['official', 'mask', 'combat', 'novel', 'coronavirus', 'released']","{'mask': 1, 'combat': 1, 'releas': 1, 'offici': 1}"
1131,Community spread and impact,black skin is resistant to coronavirus   ,2/17/2020,False,Observador,"['black', 'skin', 'resistant', 'coronavirus']",{}
1132,"Public authority actions, policy, and communications",philippine president rodrigo duterte orders state hospital to accept covid    patients from wuhan   ,2/16/2020,False,VERA Files,"['philippine', 'president', 'rodrigo', 'duterte', 'order', 'state', 'hospital', 'accept', 'covid', 'patient', 'wuhan']","{'wuhan': 1, 'patient': 1, 'state': 1, 'order': 1, 'presid': 1, 'hospit': 1, 'dutert': 1, 'philippin': 1, 'rodrigo': 1}"
1133,"Public authority actions, policy, and communications",upon approval from supreme people s court  china will kill        patients with novel coronavirus   ,2/16/2020,False,VERA Files,"['upon', 'approval', 'supreme', 'people', 'court', 'china', 'kill', 'patient', 'novel', 'coronavirus']","{'china': 1, 'approv': 1, 'patient': 1, 'kill': 1, 'court': 1}"
1134,Community spread and impact,the map is  based on traces of wuhan citizens   between the outbreak of the new coronavirus and the blockade of wuhan                 ,2/15/2020,False,BuzzFeed Japan,"['based', 'trace', 'wuhan', 'citizen', 'outbreak', 'coronavirus', 'blockade', 'wuhan']","{'wuhan': 2, 'citizen': 1, 'outbreak': 1}"
1135,"Public authority actions, policy, and communications",a large amount of sulfur dioxide was observed in wuhan because up to        bodies were incinerated   ,2/15/2020,False,BuzzFeed Japan,"['large', 'amount', 'sulfur', 'dioxide', 'observed', 'wuhan', 'body', 'incinerated']","{'wuhan': 1, 'bodi': 1, 'larg': 1, 'dioxid': 1}"
1136,Community spread and impact,new confirmed cases of covid    in kolkatta reported by press trust of india   ,2/15/2020,False,FactCrescendo,"['confirmed', 'case', 'covid', 'kolkatta', 'reported', 'press', 'trust', 'india']","{'report': 1, 'case': 1, 'confirm': 1, 'india': 1}"
1137,"Public authority actions, policy, and communications",high levels of sulfur dioxide in wuhan  may be a sign of mass cremations of victims of the coronavirus    ,2/26/2020,False,PolitiFact,"['high', 'level', 'sulfur', 'dioxide', 'wuhan', 'sign', 'mass', 'cremation', 'victim', 'coronavirus']","{'wuhan': 1, 'high': 1, 'victim': 1, 'level': 1, 'mass': 1, 'dioxid': 1}"
1138,Community spread and impact,a video shows crows are flocking to wuhan   ,2/13/2020,False,AFP,"['show', 'crow', 'flocking', 'wuhan']",{'wuhan': 1}
1139,"Public preparedness, protests, and civil disobedience",a map shows hundreds of thousands of wuhan residents  or even   million of them  traveling out of the city before the lockdown   ,2/14/2020,False,Annie Lab,"['show', 'hundred', 'thousand', 'wuhan', 'resident', 'even', 'million', 'traveling', 'city', 'lockdown']","{'wuhan': 1, 'lockdown': 1, 'citi': 1, 'hundr': 1, 'thousand': 1, 'million': 1, 'even': 1, 'travel': 1, 'resid': 1}"
1140,Community spread and impact,people in wuhan are locked inside their houses trying to escape a building fire   ,2/14/2020,False,FactCrescendo,"['people', 'wuhan', 'locked', 'inside', 'house', 'trying', 'escape', 'building', 'fire']","{'wuhan': 1, 'fire': 1, 'hous': 1, 'insid': 1, 'lock': 1, 'build': 1, 'escap': 1}"
1141,"Public authority actions, policy, and communications",the who declared covid    is the abbreviation for china outbreak virus in december        ,2/14/2020,False,FactCrescendo,"['declared', 'covid', 'abbreviation', 'china', 'outbreak', 'virus', 'december']","{'china': 1, 'viru': 1, 'outbreak': 1}"
1142,"Public preparedness, protests, and civil disobedience",a residential building was set on fire in wuhan to control spread of coronavirus   ,2/14/2020,False,LeadStories,"['residential', 'building', 'fire', 'wuhan', 'control', 'spread', 'coronavirus']","{'wuhan': 1, 'spread': 1, 'control': 1, 'fire': 1, 'build': 1}"
1143,"Public preparedness, protests, and civil disobedience",high rise buildings have become human incinerators to combat the spread of the coronavirus   ,2/14/2020,False,LeadStories,"['high', 'rise', 'building', 'become', 'human', 'incinerator', 'combat', 'spread', 'coronavirus']","{'high': 1, 'spread': 1, 'human': 1, 'combat': 1, 'build': 1}"
1144,Conspiracy theories,coronavirus was created in a lab in wuhan   ,2/13/2020,False,The Quint,"['coronavirus', 'created', 'wuhan']","{'wuhan': 1, 'creat': 1}"
1145,Virus origin and properties,chicken infected from coronavirus found in bangalore   ,2/14/2020,False,Vishvas News,"['chicken', 'infected', 'coronavirus', 'found', 'bangalore']","{'infect': 1, 'found': 1, 'chicken': 1}"
1146,Medical advice and self-treatments,boiled ginger can cure covid     ,2/13/2020,False,AFP,"['boiled', 'ginger', 'cure', 'covid']","{'cure': 1, 'boil': 1}"
1147,Community spread and impact,a video claims to show a plane carrying medical supplies to china   ,2/13/2020,False,AFP,"['claim', 'show', 'plane', 'carrying', 'medical', 'supply', 'china']","{'china': 1, 'medic': 1, 'carri': 1}"
1148,Community spread and impact,covid    means  china outbreak virus    ,2/13/2020,False,AFP,"['covid', 'mean', 'china', 'outbreak', 'virus']","{'china': 1, 'mean': 1, 'viru': 1, 'outbreak': 1}"
1149,Community spread and impact,a video shows a family killed by the coronavirus amid china s multi city lockdown   ,2/13/2020,False,Annie Lab,"['show', 'family', 'killed', 'coronavirus', 'amid', 'china', 'multi', 'city', 'lockdown']","{'china': 1, 'lockdown': 1, 'kill': 1, 'amid': 1, 'famili': 1, 'citi': 1}"
1150,Medical advice and self-treatments,weed kills the coronavirus   ,2/13/2020,False,Vishvas News,"['weed', 'kill', 'coronavirus']","{'kill': 1, 'weed': 1}"
1151,"Public authority actions, policy, and communications",chinese government requests the supreme people s court for permission to kill        coronavirus patients to stop the spread of the disease  ,2/13/2020,False,PesaCheck,"['chinese', 'government', 'request', 'supreme', 'people', 'court', 'permission', 'kill', 'coronavirus', 'patient', 'stop', 'spread', 'disease']","{'patient': 1, 'spread': 1, 'chines': 1, 'kill': 1, 'govern': 1, 'request': 1, 'diseas': 1, 'stop': 1, 'court': 1}"
1152,Virus origin and properties,bats responsible for the outbreak of coronavirus originated from the rooftop of a house in wuhan   ,2/13/2020,False,India Today,"['responsible', 'outbreak', 'coronavirus', 'originated', 'rooftop', 'house', 'wuhan']","{'origin': 1, 'wuhan': 1, 'outbreak': 1, 'hous': 1, 'respons': 1}"
1153,Medical advice and self-treatments,using cocaine kills the coronavirus  ,2/13/2020,False,Observador,"['using', 'cocaine', 'kill', 'coronavirus']",{'kill': 1}
1154,"Public authority actions, policy, and communications",philippines has issued an order mandating a compulsory quarantine for all travelers returning from    countries   ,2/11/2020,False,AFP,"['philippine', 'issued', 'order', 'mandating', 'compulsory', 'quarantine', 'traveler', 'returning', 'country']","{'issu': 1, 'quarantin': 1, 'order': 1, 'countri': 1, 'philippin': 1, 'travel': 1, 'return': 1}"
1155,Claims about prominent actors,usps stops accepting items for china and hong kong  ,2/12/2020,False,AFP,"['usps', 'stop', 'accepting', 'item', 'china', 'hong', 'kong']","{'china': 1, 'stop': 1}"
1156,Claims about prominent actors,in japan  okinawa prefecture governor tamaki denny was seen kachashi dancing with the mayor of nanjo city  it was reported that  the governor and the mayor danced while the people were terrified about the new coronavirus infection    ,2/12/2020,False,BuzzFeed Japan,"['japan', 'okinawa', 'prefecture', 'governor', 'tamaki', 'denny', 'seen', 'kachashi', 'dancing', 'mayor', 'nanjo', 'city', 'reported', 'governor', 'mayor', 'danced', 'people', 'terrified', 'coronavirus', 'infection']","{'report': 1, 'infect': 1, 'seen': 1, 'citi': 1, 'mayor': 2, 'japan': 1, 'governor': 2}"
1157,"Public authority actions, policy, and communications",police publicly kill a coronavirus infected woman in china   ,2/12/2020,False,FactCrescendo,"['police', 'publicly', 'kill', 'coronavirus', 'infected', 'woman', 'china']","{'china': 1, 'infect': 1, 'kill': 1, 'polic': 1, 'woman': 1}"
